# Physical map for Maize MAGIC from Dell'acqua et al (2015) doi:10.1186/s13059-015-0716-z
# nrow 41325
# ncol 3
marker,chr,pos_cM
PZE.107066392,7,123.523218
PZE.107066469,7,123.60071
PZE.107066476,7,123.601003
PZE.107066519,7,123.624563
PZE.107066645,7,123.632419
PZE.107066722,7,123.706839
SYN2645,7,123.716957
PZE.107066917,7,123.730765
PZE.107067062,7,123.861939
PZE.107067144,7,123.883435
PZE.107067197,7,123.915408
PZE.107067262,7,124.179664
PZE.107067315,7,124.183277
SYN38697,7,124.184631
PZE.107067415,7,124.247644
SYN38701,7,124.25014
SYN38699,7,124.250401
SYN38702,7,124.250756
PZE.107067427,7,124.251198
PZE.107067432,7,124.252154
SYN38700,7,124.252641
SYN38698,7,124.252759
SYNGENTA11146,7,124.252996
SYN22955,7,124.305268
PZE.107067568,7,124.316239
PZE.107067651,7,124.422578
PZE.107067681,7,124.543088
SYN25088,7,124.605418
SYN25079,7,124.605497
PZE.107067841,7,124.736264
PZE.107067900,7,124.762743
PZE.107067958,7,124.780309
PZE.107068018,7,124.789282
SYN32581,7,124.902738
SYN32576,7,124.903064
SYN32583,7,124.903257
SYN32582,7,124.903301
PZE.107068204,7,124.907856
PZE.107068214,7,124.958557
PZE.107068315,7,124.98088
PZE.107068316,7,124.980927
PZE.107068325,7,124.984602
PZB01186.3,7,125.138588
PZB01186.2,7,125.138643
PZB01186.1,7,125.138708
SYN10185,7,125.153628
PZE.107068407,7,125.155269
PZE.107068449,7,125.234357
PZE.107068481,7,125.335533
PZE.107068652,7,125.392974
PZE.107068659,7,125.393272
PZE.107068687,7,125.417789
PZE.107068730,7,125.439802
PZE.107068744,7,125.441597
PZE.107083374,7,125.609518
PZE.107083378,7,125.610901
PZE.107083379,7,125.611413
PZE.107083381,7,125.614957
PZE.107083446,7,125.722281
PZE.107083430,7,125.723001
PZE.107083429,7,125.723685
PZE.107083403,7,125.78262
PZE.107083402,7,125.785489
PZE.107083399,7,125.785968
PZE.107068961,7,125.896657
PZE.107068965,7,125.896766
PZE.107068973,7,125.897447
SYN13495,7,126.009955
SYN13496,7,126.011105
PZE.107069244,7,126.256762
PZE.107069254,7,126.257664
PZE.107069410,7,126.333356
SYNGENTA16474,7,126.38488
SYNGENTA16477,7,126.385003
PZE.107069528,7,126.385093
PZE.107069530,7,126.385791
SYN29871,7,126.387509
PZE.107069592,7,126.437649
PZE.107069611,7,126.443185
PZE.107069628,7,126.445527
PZA03477.1,7,126.447232
PZE.107069662,7,126.481872
PZE.107069679,7,126.483415
PZE.107069682,7,126.483864
PZE.107069707,7,126.499587
PZE.107069709,7,126.506919
PZE.107069826,7,126.556469
SYN19272,7,126.570852
PZE.107069959,7,126.677147
PZE.107070190,7,126.782054
SYN20964,7,126.864907
SYN20962,7,126.922175
PZE.107070313,7,126.947033
PZA02365.7,7,127.184055
PZE.107070581,7,127.247946
PZE.107070661,7,127.283292
PZE.107070755,7,127.288925
PZE.107070761,7,127.28934
PZE.107070830,7,127.3039
PZE.107070842,7,127.305659
PZE.107070987,7,127.331731
SYN3736,7,127.332608
SYN3735,7,127.332669
SYN3738,7,127.333358
SYN3737,7,127.33397
SYN20390,7,127.613716
SYN20389,7,127.614505
SYN20388,7,127.621768
SYN20387,7,127.621853
SYN20395,7,127.622207
SYN20393,7,127.625811
PZE.107071389,7,127.643803
PZE.107071396,7,127.669399
PZE.107071564,7,127.759569
SYN13989,7,127.893136
PZB02139.1,7,127.894769
PZE.107071640,7,127.896681
PZE.107071883,7,127.92788
PZA00370.1,7,128.156105
PUT.163a.89248979.4622,7,128.156198
PUT.163a.89248979.4619,7,128.156215
PUT.163a.89248979.4617,7,128.156316
PUT.163a.89248979.4620,7,128.156387
PZE.107072013,7,128.175598
PZE.107072025,7,128.17889
PZE.107072028,7,128.179229
PZE.107072030,7,128.180992
PZE.107072122,7,128.409758
PZE.107072124,7,128.41
SYN17089,7,128.466356
PZE.107072227,7,128.478571
PZE.107072354,7,128.680536
PZE.107072410,7,128.741088
PZE.107072420,7,128.741702
PZE.107072434,7,128.773213
PZE.107072440,7,128.775413
PZE.107072492,7,128.884679
PZE.107072523,7,128.890945
PZE.107072529,7,128.902937
PZA01690.1,7,128.90361
SYN3388,7,128.929208
PZE.107072604,7,128.930966
PZE.107072836,7,129.262665
PZE.107072835,7,129.26269
PZE.107072833,7,129.262825
SYN27282,7,129.296638
PZE.107072681,7,129.297815
PZE.107072910,7,129.34225
PZE.107072975,7,129.377274
SYN37148,7,129.383259
PZA01946.7,7,129.383447
PZE.107072999,7,129.392649
PZE.107073069,7,129.39999
PZE.107073080,7,129.40266
PZE.107073106,7,129.471744
PZE.107073122,7,129.475605
PZE.107073124,7,129.47594
PZE.107073170,7,129.486383
PZE.107073253,7,129.756875
PZE.107073322,7,129.87667
PZE.107073339,7,129.89675
PZE.107073348,7,129.89882
PZE.107073371,7,129.909145
SYN28769,7,129.917726
SYN28757,7,129.919364
PZE.107073395,7,129.927921
PZE.107073419,7,129.931436
SYN28758,7,129.999371
SYN28754,7,129.999522
SYN28751,7,130.000287
SYN28752,7,130.001055
SYN28755,7,130.001634
SYN28756,7,130.002268
SYN28760,7,130.00268
PZE.107074405,7,130.289463
PUT.163a.89252658.4662,7,130.352633
PUT.163a.89252658.4661,7,130.35271
SYN23687,7,130.354603
SYN23686,7,130.354667
PZE.107074506,7,130.393499
PZE.107074582,7,130.459493
PZE.107074700,7,130.527954
PZE.107074755,7,130.558276
PZE.107074780,7,130.676437
PZE.107074782,7,130.676775
PZE.107074787,7,130.682923
SYN3516,7,130.737577
PZE.107074952,7,130.816716
PZE.107074954,7,130.816991
PZE.107074982,7,130.90405
PZE.107075249,7,130.93654
SYN17332,7,130.973475
PZE.107075566,7,131.018893
PZE.107075734,7,131.070809
PZE.107075781,7,131.117847
PZE.107075817,7,131.143468
PZE.107075855,7,131.144486
PZE.107075904,7,131.159356
PZE.107076020,7,131.223863
PZE.107076052,7,131.226892
SYN19052,7,131.228446
PZE.107076130,7,131.267918
PZE.107076218,7,131.427503
PZE.107076252,7,131.469715
PZE.107076350,7,131.47598
PZE.107076499,7,131.680911
ZM012706.0416,7,131.684633
PZE.107076511,7,131.702357
PUT.163a.60356682.2806,7,131.81994
PUT.163a.60356682.2807,7,131.820132
PZE.107076605,7,131.931021
PZE.107076612,7,132.091793
PZE.107076624,7,132.097867
SYN29954,7,132.105438
PZE.107076807,7,132.107743
PZE.107076684,7,132.115594
PZE.107076827,7,132.190356
SYN29951,7,132.190392
PZE.107076833,7,132.192532
PZE.107076850,7,132.196038
SYN29957,7,132.197446
SYN29958,7,132.197499
SYN29953,7,132.197634
PZE.107076896,7,132.199303
SYN39163,7,132.21663
SYN39162,7,132.216631
PZE.107077092,7,132.222743
PZE.107077162,7,132.421727
SYN23059,7,132.550525
PZE.107077474,7,132.624564
PZE.107077547,7,132.660599
SYN35079,7,132.665545
PZE.107077770,7,132.764327
SYN38308,7,132.838449
SYN38312,7,132.838573
SYN38309,7,132.841078
SYN38313,7,132.84289
PZE.107077981,7,133.065869
PZE.107078060,7,133.087993
PZE.107078061,7,133.088042
PZE.107078400,7,133.400214
PZE.107078422,7,133.404437
SYN32295,7,133.404478
SYN32297,7,133.406999
SYN32291,7,133.411536
SYN32293,7,133.412503
SYN38224,7,133.563052
SYN38228,7,133.563537
SYN38227,7,133.563566
PZE.107078697,7,133.597449
SYN38223,7,133.639049
SYN38221,7,133.639478
PZE.107078770,7,133.657029
PZE.107078801,7,133.899135
PZE.107078834,7,133.903371
PUT.163a.71300000.3066,7,133.976528
PUT.163a.71300000.3068,7,133.976634
SYN8226,7,133.97666
PUT.163a.78108989.4283,7,133.976744
SYN8218,7,133.976807
SYN8219,7,134.041704
SYN8209,7,134.042043
SYN8212,7,134.042353
PZE.107079153,7,134.068915
SYN8213,7,134.071708
SYN22406,7,134.112758
SYN22403,7,134.113005
SYN22396,7,134.115345
SYN22397,7,134.119511
SYN22404,7,134.129358
SYN22401,7,134.132654
SYN22400,7,134.134078
PZE.107079545,7,134.135545
SYN22398,7,134.16009
SYN36964,7,134.168848
PZA01714.1,7,134.170111
PZE.107079652,7,134.170659
PUT.163a.76293504.3970,7,134.171568
PZE.107079722,7,134.258845
PZE.107079812,7,134.317066
PZE.107079956,7,134.742175
PZE.107079979,7,134.880687
PZE.107079981,7,134.881823
SYN13957,7,134.882354
PZE.107079982,7,134.882468
PZE.107079997,7,134.912267
SYN35788,7,135.005148
PZE.107080081,7,135.177252
PZE.107080136,7,135.237022
PZE.107080226,7,135.442061
SYN15263,7,135.502592
SYN15262,7,135.502803
PZE.107080376,7,135.542084
SYN32384,7,135.542654
SYN32386,7,135.542707
SYN32385,7,135.542757
SYN32381,7,135.545528
PZE.107080365,7,135.547028
PZE.107080418,7,135.590189
PZE.107080558,7,135.606149
PZE.107080640,7,135.608249
PZE.107080659,7,135.625987
PZE.107080773,7,135.846185
PZE.107080831,7,135.853027
PZE.107080829,7,135.854057
PZE.107080887,7,135.862028
PZE.107080897,7,135.867008
PZE.107080979,7,135.925691
PZE.107080996,7,135.92629
PZE.107081028,7,135.928776
PZE.107081116,7,136.057098
PZE.107081140,7,136.060193
SYNGENTA1348,7,136.213763
PZE.107081355,7,136.290668
PZE.107081330,7,136.295554
PZE.107081317,7,136.296085
PZE.107081280,7,136.302282
PZE.107081254,7,136.307949
PZE.107081437,7,136.366145
PZE.107081442,7,136.366434
PZE.107081543,7,136.408237
PZE.107081546,7,136.409225
PZE.107081570,7,136.425586
PZE.107081665,7,136.780104
PZE.107081773,7,136.890725
PZE.107081789,7,136.899015
PZE.107081793,7,136.900757
PZB00752.1,7,136.902532
PZE.107081829,7,136.984226
PZE.107081830,7,136.984262
SYN19509,7,137.131996
PZE.107081901,7,137.132902
PZE.107081980,7,137.199553
PZE.107082043,7,137.204985
SYN31894,7,137.314708
PZE.107082293,7,137.317053
SYN3425,7,137.37629
PZE.107082348,7,137.376706
SYN3424,7,137.376935
PZE.107082358,7,137.492677
PZE.107082389,7,137.499513
PZE.107082484,7,137.524244
PZE.107082619,7,137.552957
PZE.107082734,7,137.5597
SYN24824,7,137.562303
PZE.107082755,7,137.564765
PZE.107082760,7,137.567072
PZE.107083154,7,137.766935
SYN26294,7,137.862325
SYN3372,7,138.135138
SYN3373,7,138.13518
SYN3369,7,138.139528
PZE.107083474,7,138.407644
SYN3182,7,138.41401
SYN3184,7,138.414025
SYN3189,7,138.415711
SYN3191,7,138.415783
PZE.107083555,7,138.415856
PZE.107083628,7,138.499631
SYN17950,7,138.762051
PZE.107083757,7,138.772126
SYN17951,7,138.925233
PZE.107083821,7,138.929043
PZE.107084006,7,139.168748
SYN24140,7,139.175615
SYN24139,7,139.175667
ZM009070.0295,7,139.239378
PZA.000655001,7,139.395294
PZE.107084122,7,139.399616
PZA00111.4,7,139.402948
SYN14658,7,139.638166
PZA00740.3,7,139.639343
PZE.107084289,7,139.728245
PZE.107084314,7,139.760879
PZE.107084353,7,139.797728
PZE.107084474,7,140.141374
PZE.107084458,7,140.141974
SYN5762,7,140.268838
PZE.107084583,7,140.287874
PZE.107084588,7,140.295572
PZE.107084626,7,140.385355
SYN16210,7,140.443134
PZE.107084721,7,140.456564
PZE.107084726,7,140.456845
PZE.107084740,7,140.458438
SYN17065,7,140.609529
SYN17063,7,140.611244
PZE.107084836,7,140.715564
PZE.107084853,7,140.726131
PZE.107084895,7,140.743311
PZE.107084921,7,140.744265
PZE.107084939,7,140.746913
PZE.107084987,7,140.748393
PZE.107085004,7,140.749042
PZE.107085069,7,140.852611
PUT.163a.91871509.4764,7,141.039606
PZE.107085200,7,141.043898
PZE.107085191,7,141.046562
PZE.107085253,7,141.158599
PZE.107085277,7,141.162635
PZE.107085390,7,141.175127
PZE.107085598,7,141.464136
PZE.107085663,7,141.489141
PZE.107085700,7,141.548778
PZE.107085734,7,141.58409
PZE.107086015,7,141.616264
SYN6951,7,141.674696
SYN6950,7,141.677337
SYN6948,7,141.678013
SYNGENTA10574,7,141.682323
SYNGENTA10573,7,141.682485
SYNGENTA10581,7,141.682596
PZE.107086184,7,141.684385
PZE.107086200,7,141.689704
SYN6941,7,141.712646
SYN6954,7,141.712764
SYN6940,7,141.718133
PZE.107086453,7,141.755894
PZE.107086454,7,141.755915
PZE.107086511,7,141.766997
PZE.107086528,7,141.841317
SYN22164,7,141.861357
SYN22157,7,141.861862
SYN22155,7,141.862099
SYN22169,7,141.862573
SYN22167,7,141.872096
SYN22159,7,141.877162
SYN22175,7,141.87828
SYN22149,7,141.92139
SYN22151,7,141.923742
SYN22152,7,141.923846
PZE.107086784,7,141.935597
PZE.107086822,7,141.938497
PZE.107086830,7,141.940962
SYN22160,7,141.941376
SYN36096,7,142.068615
PZE.107086989,7,142.144061
PZE.107087168,7,142.432944
SYN9448,7,142.723108
PZE.107087372,7,142.762239
PZE.107087392,7,142.811596
PZE.107087395,7,142.811719
PZE.107087405,7,142.812552
SYN18430,7,142.819164
SYN18435,7,142.819675
SYN18432,7,142.847514
PZE.107087509,7,142.84957
PUT.163a.18179199.1481,7,142.849791
SYN32887,7,142.890257
PZE.107087898,7,143.040132
SYN35914,7,143.051016
SYN35904,7,143.056729
PZE.107087996,7,143.060377
PZE.107088012,7,143.086432
PZE.107088066,7,143.145895
SYN35906,7,143.14988
SYN35907,7,143.149923
SYN35897,7,143.15
SYN35912,7,143.150133
SYN35902,7,143.150866
SYN35900,7,143.152589
PZA.003166001,7,143.244166
PZE.107088218,7,143.330836
PZE.107088270,7,143.36915
PZE.107088321,7,143.430803
SYN24399,7,143.431019
SYN24392,7,143.445969
SYN24396,7,143.44617
SYN24393,7,143.446475
SYN24395,7,143.446726
SYN18623,7,143.552943
SYN18627,7,143.667032
SYN18628,7,143.667044
SYN18624,7,143.667718
SYN18626,7,143.668394
PZE.107088768,7,143.782096
SYN18078,7,143.783583
SYN35380,7,143.85762
SYN35383,7,143.86016
SYN35386,7,143.866793
PZE.107088998,7,144.03658
PZE.107089154,7,144.134859
SYNGENTA11598,7,144.165872
SYN14549,7,144.166554
SYN14553,7,144.16678
SYN14546,7,144.23647
SYN14551,7,144.241737
SYN14550,7,144.241739
SYN14545,7,144.242439
PZE.107089250,7,144.245107
PZE.107089278,7,144.279716
SYN17915,7,144.337639
PZE.107089380,7,144.346035
PZE.107089402,7,144.361282
PZE.107089403,7,144.361307
SYN17916,7,144.439491
PZE.107089479,7,144.523627
PZE.107089488,7,144.524682
PZE.107089497,7,144.539245
PZE.107089503,7,144.540989
PZE.107089504,7,144.54161
SYN22619,7,144.541792
SYN22612,7,144.541899
SYN22613,7,144.565925
SYN22610,7,144.639413
SYN22616,7,144.639971
SYN22615,7,144.639998
SYN18184,7,144.696144
SYN18186,7,144.696337
SYN18183,7,144.697373
PZE.107089731,7,144.699221
PZE.107089819,7,144.78927
SYN38203,7,144.791236
SYN38205,7,144.791638
SYN38214,7,144.797
PZE.107089852,7,144.8713
PZE.107089860,7,144.871967
PZE.107089893,7,144.899802
PZE.107089902,7,144.90365
PZE.107089944,7,145.021518
SYN35523,7,145.18873
SYNGENTA16775,7,145.253239
SYN12240,7,145.270624
SYN19098,7,145.336904
SYN19107,7,145.337379
PZE.107090250,7,145.337837
SYN19097,7,145.340563
SYN19096,7,145.419541
SYN19104,7,145.422951
SYN19103,7,145.422974
SYN37252,7,145.494951
PZE.107090494,7,145.716783
PZE.107090555,7,145.75473
SYN16900,7,145.764997
PZA00346.2,7,145.76525
PZE.107090646,7,145.766063
PZE.107090737,7,145.77956
PZE.107090780,7,145.780408
PZE.107090870,7,145.802192
SYN18751,7,145.950946
SYN18753,7,145.951831
SYN17960,7,146.005148
SYN17959,7,146.005368
SYN17955,7,146.0061
PZE.107091158,7,146.007563
SYN17963,7,146.008166
PZE.107091167,7,146.009328
PZE.107091174,7,146.010985
PZE.107091178,7,146.012848
SYN17958,7,146.01326
ZM007699.0632,7,146.016902
SYN17961,7,146.017649
SYN14332,7,146.155456
SYN14333,7,146.275621
SYN32262,7,146.52607
PUT.163a.60394924.2916,7,146.528982
SYNGENTA11837,7,146.533593
SYNGENTA11830,7,146.533979
SYNGENTA11834,7,146.53409
PZE.107091643,7,146.535818
PZE.107091664,7,146.585826
PZE.107091680,7,146.617723
PZE.107091705,7,146.63336
PZE.107091745,7,146.639825
PZE.107091772,7,146.743327
PZE.107091797,7,146.794846
PZE.107091801,7,146.796523
PZE.107091802,7,146.79751
PZE.107091803,7,146.797676
SYN38494,7,146.804846
SYN38495,7,146.804848
SYN20948,7,146.932468
PZE.107091906,7,147.097739
PZE.107092034,7,147.131281
PZE.107092064,7,147.146558
SYN28434,7,147.197432
SYN28433,7,147.197943
SYNGENTA14733,7,147.198382
SYNGENTA14742,7,147.198396
SYN28432,7,147.198625
PZE.107092533,7,147.241967
PZE.107092610,7,147.3729
ZM013281.0173,7,147.417763
SYN11673,7,147.419023
SYN11682,7,147.421248
SYN11684,7,147.421705
SYN11676,7,147.453869
SYN11678,7,147.454386
PZE.107092916,7,147.457206
PZE.107093025,7,147.615473
PZE.107093041,7,147.616821
PZE.107093042,7,147.616866
SYN2623,7,147.625311
SYN2629,7,147.625591
SYN9214,7,147.745785
PZE.107093165,7,147.746721
SYN9210,7,147.747402
SYN9209,7,147.748137
PZA00504.2,7,147.753937
SYN9215,7,147.753983
PZE.107093177,7,147.810636
PZE.107093185,7,147.814423
PZE.107093186,7,147.815189
PZE.107093279,7,148.12047
PZE.107093319,7,148.166945
PZE.107093347,7,148.184999
PZE.107093420,7,148.210407
PUT.163a.16919428.1020,7,148.216406
PUT.163a.16919428.1017,7,148.216444
PUT.163a.16919428.1019,7,148.216905
SYN14780,7,148.219065
PZE.107093292,7,148.219134
PUT.163a.76010550.3720,7,148.365437
PZA02004.4,7,148.490989
SYN30149,7,148.491852
SYN30150,7,148.491859
SYN30146,7,148.501544
SYN30147,7,148.52507
PZE.107093880,7,148.635627
PZE.107093938,7,148.721611
PZE.107093964,7,148.737656
PZE.107093978,7,148.741733
PZE.107094005,7,148.76775
PZE.107094078,7,148.88822
ZM013927.0231,7,148.920561
PZE.107094296,7,149.59763
PZE.107094309,7,149.601869
PUT.163a.60395758.2936,7,149.639643
PZE.107094321,7,149.640743
PZE.107094324,7,149.644714
PZE.107094355,7,149.754251
PZE.107094380,7,149.756082
PZE.107094384,7,149.762241
PZE.107094385,7,149.762433
SYN12143,7,149.796157
PZE.107094398,7,149.799899
PZE.107094412,7,149.889677
PZE.107094413,7,149.890099
PZE.107094415,7,149.890559
PZE.107094423,7,149.89106
PZE.107094587,7,149.936825
PZE.107094575,7,149.941692
PZE.107094573,7,149.942231
SYN8620,7,149.951963
PUT.163a.76936327.4069,7,149.95257
SYN8625,7,149.953998
SYN8626,7,149.953999
PZE.107094445,7,149.982125
SYN8618,7,149.982493
SYN8609,7,149.982574
SYN8623,7,149.982685
SYN1094,7,150.04484
PZE.107094672,7,150.046307
PZE.107094783,7,150.056392
SYN1097,7,150.06277
SYN1093,7,150.077434
SYN1092,7,150.07855
PZE.107095092,7,150.079729
PZE.107095095,7,150.080956
PZE.107095096,7,150.080988
PZA03162.1,7,150.124432
PZE.107095159,7,150.200213
SYN7449,7,150.214472
SYN7448,7,150.21461
SYN7451,7,150.214627
SYN7453,7,150.214726
SYN7452,7,150.214987
SYN7450,7,150.215007
SYN3222,7,150.311576
PZB00062.9,7,150.698168
PZE.107095277,7,150.827689
SYN18613,7,150.913134
PZE.107095331,7,150.925427
PZE.107095333,7,150.925908
PZE.107095336,7,150.928908
SYN11216,7,150.947844
SYN11212,7,150.950218
SYN11213,7,150.950646
PZE.107095416,7,151.010896
SYN4023,7,151.118805
SYN34204,7,151.27912
PZE.107095739,7,151.445713
PZE.107095843,7,151.547522
PZA00614.1,7,151.560388
PZA00614.12,7,151.560474
PZE.107095848,7,151.56063
PZE.107095878,7,151.565514
PZE.107095879,7,151.568608
PZE.107095882,7,151.641541
PZE.107095883,7,151.641605
SYN21862,7,151.764947
PZE.107095924,7,151.766195
PZE.107095959,7,151.771634
PZE.107095975,7,151.886657
PZE.107096055,7,151.996479
PZE.107096058,7,151.996803
PZE.107096184,7,152.102799
SYN5120,7,152.291716
SYN5124,7,152.292318
SYN5130,7,152.390366
SYN5132,7,152.390372
SYN5139,7,152.39052
SYN33580,7,152.391318
SYN33581,7,152.431914
SYN33572,7,152.433783
PZE.107097026,7,152.480528
SYN32307,7,152.488505
SYN32318,7,152.490253
SYN32311,7,152.504544
PZE.107097270,7,152.718952
PZE.107097289,7,152.721434
PZE.107097424,7,152.812544
PUT.163a.60338736.2369,7,152.812796
SYN5209,7,152.813903
SYN5206,7,152.814062
SYN5205,7,152.814192
SYN5208,7,152.814956
PZE.107097554,7,152.844645
SYN34174,7,152.861205
SYN34176,7,152.862336
PZE.107097611,7,152.874647
PZE.107097656,7,152.960394
PZE.107097670,7,152.980309
PZE.107097674,7,152.98544
SYN34805,7,153.000196
PZE.107097708,7,153.138377
PZE.107097762,7,153.211801
SYN22194,7,153.212247
SYN22191,7,153.256834
PZE.107098005,7,153.287111
PZE.107098089,7,153.291091
PZE.107098128,7,153.322943
PZE.107098163,7,153.331579
PZE.107098206,7,153.461125
PZE.107098219,7,153.468123
SYN34487,7,153.485947
PZE.107098286,7,153.490177
SYN34484,7,153.609045
SYN34501,7,153.609515
SYN34499,7,153.609549
SYN34492,7,153.619157
SYN34489,7,153.695304
PZE.107098719,7,153.856707
SYN18026,7,153.860888
SYN18027,7,153.860894
SYN18022,7,153.861013
PZE.107098780,7,153.864477
PZE.107098845,7,153.871177
PZE.107098865,7,153.87911
PZE.107098889,7,153.882012
PZE.107099124,7,154.21832
PZE.107099144,7,154.221632
PZE.107099226,7,154.229949
PZE.107099227,7,154.22998
SYN2767,7,154.306257
SYN2768,7,154.306282
SYN2766,7,154.307636
SYN2762,7,154.316965
SYN2765,7,154.336596
PUT.163a.13558894.277,7,154.495502
PUT.163a.60395621.2933,7,154.511822
PUT.163a.60395621.2932,7,154.511887
PUT.163a.60395621.2934,7,154.511899
PZE.107099852,7,154.648895
PZE.107099933,7,154.665137
PZE.107100013,7,154.740221
PZE.107100050,7,154.741831
SYN18765,7,154.761535
PZE.107100132,7,154.779566
ZM006162.0457,7,154.786988
PZE.107100336,7,154.822596
PZE.107100361,7,154.828132
PZE.107100388,7,154.937983
PZE.107100406,7,154.939453
ZM012214.0198,7,155.065284
PZE.107100523,7,155.077111
PZE.107100579,7,155.111095
PZE.107100610,7,155.148559
PZE.107100654,7,155.263434
PZE.107100713,7,155.290467
PZE.107100784,7,155.297751
PZE.107101043,7,155.378691
SYN30840,7,155.381176
SYN30844,7,155.397064
PZE.107100893,7,155.397848
PZE.107100880,7,155.41049
PZE.107100852,7,155.431536
PZE.107101066,7,155.599977
SYN35953,7,155.625262
PUT.163a.60357563.2835,7,155.626704
SYN35956,7,155.631215
SYN35957,7,155.631238
PUT.163a.110522705.106,7,155.657661
PUT.163a.110522705.105,7,155.657694
PUT.163a.110522705.103,7,155.657954
PUT.163a.18171770.1369,7,155.658105
PZE.107101375,7,155.658966
PZE.107101504,7,155.742965
SYN3467,7,155.781818
SYN3465,7,155.784425
PZE.107101783,7,155.821715
PZE.107101793,7,155.874459
SYN19064,7,156.003687
SYN19063,7,156.003702
PZE.107102004,7,156.050421
PZE.107102059,7,156.05196
PZE.107102089,7,156.053035
PZE.107102135,7,156.062807
PZE.107102206,7,156.243889
SYN18508,7,156.252042
SYN10134,7,156.515771
PZE.107103104,7,156.533835
SYN10135,7,156.539783
PZE.107103016,7,156.549088
SYN3658,7,156.615798
SYN3660,7,156.615799
SYN3665,7,156.682302
SYN3666,7,156.682315
SYN3648,7,156.682377
SYN3654,7,156.683333
SYN3652,7,156.705944
PZE.107103294,7,156.707407
PZE.107103543,7,156.776619
SYN13262,7,156.777084
PZE.107103646,7,156.782292
SYN13265,7,156.84356
SYN13266,7,156.843731
PZE.107103851,7,156.896465
