# Physical map (mm10) for Recla et al. (2019) DO data (https://doi.org/10.1097/j.pain.0000000000001571)
# nrow 74906
# ncol 3
marker,chr,Mbp_mm10
UNC29649932,18,77.521457
JAX00465928,18,77.548069
UNC29650418,18,77.552815
UNC29651321,18,77.607425
UNC29651955,18,77.666166
UNC29652599,18,77.737692
UNC29653890,18,77.815187
backupUNC180312993,18,77.843663
JAX00465983,18,77.847756
UNC29654943,18,77.867394
UNC29655753,18,77.967013
UNC29656230,18,78.014182
JAX00466036,18,78.020975
UNC29656739,18,78.056443
JAX00085365,18,78.092092
UNC29657318,18,78.104811
UNC29658096,18,78.149913
UNC29658751,18,78.184794
UNC29659434,18,78.230281
JAX00466114,18,78.277154
UNC29660326,18,78.293669
JAX00466128,18,78.296341
UNC29661253,18,78.347598
JAX00466162,18,78.3658
UNC29661747,18,78.393347
UNC29662230,18,78.446905
UNC29662718,18,78.489041
UNC29663219,18,78.536458
UNC29663691,18,78.572978
JAX00085401,18,78.576087
UNC180181597,18,78.580187
UNC29664750,18,78.651917
UNC29665086,18,78.671259
UNC29665798,18,78.722972
UNC29666701,18,78.780409
UNC29667312,18,78.820111
UNC29667914,18,78.853291
UNC29668690,18,78.902378
UNC180948523,18,78.92432
UNC29669730,18,78.973131
JAX00466377,18,79.004678
UNC29671284,18,79.073327
UNC29671880,18,79.121733
JAX00466432,18,79.173363
UNC29673171,18,79.190402
UNC29673574,18,79.2064
UNC29674459,18,79.277125
UNC29674732,18,79.30413
UNC29675477,18,79.341773
UNC29677277,18,79.46064
UNC29677762,18,79.499332
UNC29678447,18,79.555359
JAX00466498,18,79.556406
UNC29679195,18,79.5989
UNC29680301,18,79.685399
UNC29681513,18,79.79366
UNC29682208,18,79.842998
JAX00085499,18,79.868341
UNC29682883,18,79.88173
UNC29683952,18,79.952248
UNC29684839,18,79.997762
UNC180315475,18,80.002466
UNC29685161,18,80.031793
UNC29685324,18,80.044494
JAX00466627,18,80.055885
UNC29685476,18,80.060371
UNC29685626,18,80.068647
UNC29685792,18,80.07917
UNC29685959,18,80.088989
UNC29686163,18,80.104245
UNC29686298,18,80.113102
UNC29686415,18,80.123505
UNC29686566,18,80.13722
UNC29686705,18,80.150383
UNC29686863,18,80.16191
UNC29686974,18,80.17052
UNC29687276,18,80.185993
UNC29687446,18,80.192406
UNC29687711,18,80.204619
UNC29687885,18,80.213724
UNC180228941,18,80.223838
JAX00466686,18,80.224768
UNC29688240,18,80.22724
UNC29688600,18,80.249431
UNC29688850,18,80.262583
UNC29688966,18,80.268187
UNC29689297,18,80.284518
UNC29689437,18,80.293869
UNC29689663,18,80.306836
UNC29689986,18,80.322824
UNC29690131,18,80.331653
UNC29690292,18,80.339758
UNC29690545,18,80.357856
UNC29690649,18,80.364813
UNC29690921,18,80.381896
UNC29690936,18,80.382528
UNC29691266,18,80.402179
UNC29691584,18,80.423946
UNC29691774,18,80.435975
UNC29691856,18,80.444324
UNC29692010,18,80.456334
UNC29692354,18,80.477153
UNC29692717,18,80.4925
UNC29692931,18,80.502572
UNC29693005,18,80.518824
UNC29693072,18,80.522534
UNC29693311,18,80.536259
backuprs29972631,18,80.562938
UNC29693995,18,80.57888
JAX00466811,18,80.584349
UNC29694468,18,80.614157
JAX00466841,18,80.62674
UNC29695074,18,80.653356
UNC29695892,18,80.694172
UNC29696314,18,80.720034
JAX00466877,18,80.727265
UNC29696682,18,80.753545
JAX00466894,18,80.769033
UNC29697158,18,80.798237
JAX00085569,18,80.816591
UNC29697569,18,80.832841
JAX00466912,18,80.845904
UNC29697765,18,80.848726
backupJAX00466928,18,80.905437
UNC29698864,18,80.948609
UNC29699166,18,80.969381
JAX00085581,18,80.970424
UNC29699334,18,80.994805
UNC29700211,18,81.042242
UNC29701408,18,81.114354
UNC29701875,18,81.139615
UNC29702766,18,81.188337
JAX00467021,18,81.199097
UNC29703093,18,81.203394
JAX00085603,18,81.259093
UNC29704406,18,81.275044
UNC29705118,18,81.316529
JAX00467064,18,81.335098
JAX00467071,18,81.368934
UNC29706189,18,81.369291
UNC29706537,18,81.389949
JAX00085613,18,81.395512
UNC29707064,18,81.423008
UNC180190039,18,81.452763
UNC29707571,18,81.467078
UNC29707707,18,81.47815
UNC29707768,18,81.482262
UNC29707813,18,81.485265
UNC29707961,18,81.494095
UNC29708056,18,81.498701
UNC29708137,18,81.502291
UNC29708161,18,81.505236
UNC29708228,18,81.510595
UNC29708260,18,81.513485
UNC29708430,18,81.521464
UNC29708529,18,81.528462
UNC29708582,18,81.532029
UNC29708626,18,81.535228
UNC29708733,18,81.540543
UNC29708788,18,81.543746
UNC29708872,18,81.547723
UNC29708915,18,81.550537
UNC29709000,18,81.555722
UNC29709043,18,81.558431
UNC29709126,18,81.563093
UNC29709161,18,81.565298
UNC29709197,18,81.568038
UNC29709311,18,81.573602
UNC29709364,18,81.576807
UNC29709430,18,81.581007
UNC29709481,18,81.58543
UNC29709504,18,81.58723
UNC29709561,18,81.591192
UNC29709627,18,81.595206
UNC29709766,18,81.601444
UNC29709786,18,81.603888
UNC29709841,18,81.607509
UNC29709888,18,81.611147
UNC29709944,18,81.615671
UNC29709998,18,81.618924
UNC29710168,18,81.626415
UNC29710300,18,81.634833
UNC29710530,18,81.652103
UNC29710897,18,81.677972
UNC29711093,18,81.69103
UNC29711290,18,81.704609
UNC29711684,18,81.721784
UNC29711878,18,81.731171
JAX00085639,18,81.742247
UNC29712174,18,81.745374
UNC29712459,18,81.761576
UNC29712598,18,81.770643
UNC29712773,18,81.785676
JAX00467171,18,81.789843
UNC29713237,18,81.809334
UNC29713438,18,81.822248
UNC29713576,18,81.834165
UNC29713814,18,81.850153
UNC29713982,18,81.863632
UNC29714297,18,81.88113
UNC29714382,18,81.891851
UNC29714566,18,81.906766
UNC29714854,18,81.920226
UNC29715044,18,81.930687
UNC29715240,18,81.941489
JAX00467213,18,81.959371
backupJAX00467217,18,81.962863
UNC29715828,18,81.974482
UNC29715964,18,81.97993
UNC29716477,18,82.00173
UNC29716622,18,82.007822
UNC29716993,18,82.026255
UNC29717197,18,82.041452
UNC29717310,18,82.051397
UNC29717439,18,82.06711
UNC29717658,18,82.079895
UNC29717819,18,82.094482
UNC29718114,18,82.10675
UNC29718361,18,82.117743
UNC29718595,18,82.131992
JAX00467250,18,82.146917
JAX00467251,18,82.147712
UNC29718942,18,82.149551
UNC29719222,18,82.221537
UNC29719247,18,82.227962
UNC29719381,18,82.238408
UNC29719752,18,82.255433
UNC180192304,18,82.262613
UNC29719974,18,82.273512
UNC29720181,18,82.283265
UNC29720374,18,82.291849
UNC29720791,18,82.318686
UNC29721238,18,82.337804
UNC29721482,18,82.349917
JAX00467282,18,82.359369
UNC29721700,18,82.367214
UNC29721808,18,82.375696
backupUNC180192740,18,82.379028
UNC29721970,18,82.389499
JAX00467283,18,82.393374
UNC29722165,18,82.402417
UNC29722349,18,82.417746
UNC29722636,18,82.433564
UNC29722793,18,82.440268
UNC29723362,18,82.473734
UNC29723529,18,82.48385
JAX00085694,18,82.485045
UNC29723704,18,82.496409
UNC29723796,18,82.504305
UNC29724011,18,82.519076
UNC29724238,18,82.530836
UNC29724537,18,82.551149
UNC29724845,18,82.567838
UNC29725095,18,82.583009
UNC29725268,18,82.59253
UNC29725329,18,82.599979
UNC29725594,18,82.63237
UNC29725700,18,82.646652
UNC29725845,18,82.658584
UNC29725989,18,82.672029
UNC29726227,18,82.687292
UNC29726301,18,82.693152
UNC29726493,18,82.712071
backupJAX00085710,18,82.714323
UNC29726684,18,82.726752
UNC29726873,18,82.738284
UNC29727157,18,82.751984
UNC29727544,18,82.770461
UNC29727801,18,82.785248
UNC29728043,18,82.797901
UNC29728123,18,82.804141
UNC29728336,18,82.817751
JAX00467382,18,82.820482
UNC29728515,18,82.83089
JAX00467387,18,82.835791
UNC29728815,18,82.848905
UNC29728920,18,82.855232
UNC29729228,18,82.877461
UNC29729316,18,82.885598
UNC29729530,18,82.899883
UNC29729652,18,82.910228
UNC29729769,18,82.923239
UNC29730171,18,82.947584
UNC29730418,18,82.962623
UNC29730678,18,82.977127
JAX00085730,18,82.980459
UNC29731135,18,83.001903
UNC29731479,18,83.020678
UNC29731696,18,83.034494
UNC29731996,18,83.048773
JAX00467437,18,83.074998
UNC29732413,18,83.076192
UNC29732540,18,83.084831
UNC29732747,18,83.095973
UNC29733076,18,83.115582
JAX00467450,18,83.123432
UNC29733576,18,83.146768
UNC29734208,18,83.180909
UNC29734597,18,83.207438
UNC29735070,18,83.249526
UNC29735555,18,83.283978
UNC29736072,18,83.328302
UNC29736288,18,83.337064
JAX00467497,18,83.364369
UNC29737272,18,83.384628
UNC29738709,18,83.46316
UNC29739041,18,83.484377
UNC29739711,18,83.530742
UNC29740152,18,83.560331
UNC29740521,18,83.583181
JAX00467574,18,83.588054
UNC29741228,18,83.628541
UNC29741596,18,83.665556
UNC180197530,18,83.680628
UNC29742116,18,83.708324
UNC29742395,18,83.725975
JAX00467630,18,83.757465
UNC29743129,18,83.779157
UNC29743354,18,83.798305
UNC29743873,18,83.830122
UNC29744745,18,83.883389
UNC29744832,18,83.888746
UNC29745638,18,83.939523
JAX00467694,18,83.952264
UNC29746585,18,83.985369
UNC29746927,18,84.008001
UNC29747163,18,84.029496
UNC29747228,18,84.037197
UNC29747407,18,84.049328
UNC29747448,18,84.052851
UNC29747659,18,84.069237
UNC29747734,18,84.077628
UNC29747761,18,84.081958
UNC29747866,18,84.095392
UNC29747959,18,84.10294
UNC180198797,18,84.120722
JAX00467741,18,84.121914
UNC29748477,18,84.134857
UNC29748586,18,84.141139
UNC29748738,18,84.152425
UNC29748945,18,84.162987
UNC29749108,18,84.173174
UNC29749335,18,84.189108
backuprs47501977,18,84.197551
JAX00467773,18,84.203737
UNC29749652,18,84.209746
UNC29749724,18,84.216456
UNC29749856,18,84.230701
UNC29749948,18,84.238448
UNC29749990,18,84.244926
UNC29750146,18,84.256343
UNC29750259,18,84.264931
UNC29750589,18,84.289786
UNC29751340,18,84.344217
UNC29752649,18,84.438448
UNC29753393,18,84.490476
UNC29753926,18,84.551089
UNC29755174,18,84.648932
UNC29755411,18,84.665071
backupUNC180199802,18,84.675744
UNC29756934,18,84.754372
UNC29758304,18,84.817676
UNC29759306,18,84.882015
UNC180201105,18,84.947472
JAX00085878,18,84.951919
UNC29760732,18,84.984966
UNC29761693,18,85.069518
UNC29762632,18,85.1364
JAX00467998,18,85.178221
JAX00214043,18,85.179014
UNC29763347,18,85.1835
JAX00468008,18,85.253345
UNC29764397,18,85.272284
backupUNC180201756,18,85.277755
JAX00085904,18,85.288246
JAX00468044,18,85.339699
UNC29765335,18,85.34063
UNC29766529,18,85.436757
UNC29767523,18,85.494173
JAX00468083,18,85.498932
UNC29768513,18,85.556861
UNC29769206,18,85.61055
UNC29769984,18,85.679589
UNC29770977,18,85.747779
JAX00468138,18,85.765082
JAX00085941,18,85.80586
UNC29772425,18,85.840014
UNC29773897,18,85.930499
JAX00468173,18,85.959247
UNC29774748,18,86.001562
UNC29775486,18,86.053846
JAX00468185,18,86.060444
JAX00468187,18,86.097563
UNC29776570,18,86.122895
UNC180204833,18,86.15527
UNC29777631,18,86.188336
UNC29778192,18,86.235314
UNC29779664,18,86.34565
JAX00468237,18,86.353538
UNC180371017,18,86.412486
UNC29780798,18,86.433929
JAX00468258,18,86.450622
JAX00085992,18,86.473358
UNC29781523,18,86.478104
UNC29782359,18,86.551728
UNC180319648,18,86.571274
UNC29782936,18,86.59424
JAX00468301,18,86.640842
JAX00468306,18,86.691246
UNC29783923,18,86.692807
UNC29784829,18,86.776365
JAX00086016,18,86.790081
UNC29785554,18,86.834785
JAX00086022,18,86.884777
JAX00468324,18,86.887906
UNC29786696,18,86.924943
JAX00468340,18,86.952848
UNC29787730,18,86.986014
JAX00086033,18,87.004236
JAX00086035,18,87.044226
UNC29788458,18,87.049717
UNC29789610,18,87.120522
UNC29790932,18,87.198299
UNC29791985,18,87.24488
backupUNC180205958,18,87.309386
JAX00086062,18,87.406017
UNC29794174,18,87.406919
UNC29795498,18,87.500079
UNC29796033,18,87.538278
UNC29797276,18,87.646368
JAX00468431,18,87.648029
JAX00468434,18,87.661945
UNC29798006,18,87.683713
JAX00214106,18,87.71912
JAX00468448,18,87.738342
JAX00468449,18,87.746302
UNC29798726,18,87.762174
UNC29799017,18,87.833032
JAX00086093,18,87.846559
UNC29799708,18,87.871755
JAX00468468,18,87.90363
UNC29800441,18,87.963406
UNC29801301,18,88.047705
UNC29801802,18,88.099567
JAX00468491,18,88.125579
JAX00468493,18,88.139228
JAX00468495,18,88.144138
UNC29802665,18,88.164865
JAX00468500,18,88.169941
JAX00086123,18,88.244089
UNC29803673,18,88.245674
JAX00086124,18,88.276489
JAX00468520,18,88.27673
JAX00086127,18,88.315714
UNC29804877,18,88.332843
JAX00468538,18,88.389686
UNC29805816,18,88.410483
UNC29806585,18,88.468293
UNC29807096,18,88.518113
JAX00086145,18,88.552272
UNC29808274,18,88.614546
JAX00086150,18,88.615741
JAX00086152,18,88.640733
UNC29808965,18,88.671219
JAX00468597,18,88.699788
JAX00468610,18,88.731428
UNC29809794,18,88.757604
UNC29810366,18,88.796075
JAX00086164,18,88.800304
UNC29811069,18,88.889514
UNC29811506,18,88.936378
JAX00468691,18,89.075824
UNC29812600,18,89.105559
JAX00468695,18,89.108657
UNC29812767,18,89.124092
JAX00086196,18,89.242087
UNC29814427,18,89.308484
backupUNC181089182,18,89.343744
JAX00468748,18,89.425649
UNC29815823,18,89.430102
UNC29817480,18,89.547166
JAX00468770,18,89.606867
UNC29819122,18,89.754489
JAX00086239,18,89.805176
JAX00086242,18,89.847484
UNC29820414,18,89.899667
JAX00086248,18,89.920316
JAX00086250,18,89.950363
UNC29821485,18,90.025187
JAX00468843,18,90.033627
JAX00468848,18,90.065836
UNC29821959,18,90.107445
JAX00468866,18,90.308642
JAX00468877,18,90.392347
UNC181022231,18,90.441479
UNC29823510,18,90.448757
UNC29824005,18,90.55282
UNC29824236,18,90.594994
JAX00468921,19,3.286882
backupJAX00086312,19,3.295723
JAX00468938,19,3.371529
UNC190137872,19,3.46162
B6_rs30503185,19,3.490564
repB6_rs30503185,19,3.490564
JAX00468967,19,3.526833
JAX00468987,19,3.628802
UNC29827168,19,3.637651
UNC29827681,19,3.70803
UNC29828334,19,3.799815
UNC29828976,19,3.890631
UNC29829291,19,3.948421
JAX00469067,19,4.019497
JAX00469069,19,4.025502
JAX00469079,19,4.052841
UNC29830560,19,4.098846
UNC29831148,19,4.166115
JAX00469121,19,4.235196
UNC29831860,19,4.262698
UNC29832192,19,4.31273
UNC29832780,19,4.416152
UNC29833061,19,4.443275
JAX00469178,19,4.484447
UNC29834230,19,4.540453
UNC29834997,19,4.628058
UNC29835726,19,4.685791
UNC29836189,19,4.732824
JAX00086422,19,4.74022
JAX00469261,19,4.740699
UNC29837025,19,4.837633
UNC29837897,19,4.907657
UNC29838366,19,4.95005
UNC190139327,19,5.083353
UNC29839866,19,5.099671
UNC190279660,19,5.109975
UNC29840729,19,5.20628
UNC29841215,19,5.268749
UNC29841737,19,5.340514
UNC29842600,19,5.433373
UNC29843285,19,5.503832
backupUNC190139992,19,5.520462
UNC29843650,19,5.543534
UNC29844952,19,5.650883
UNC29845290,19,5.68943
UNC29845938,19,5.758286
UNC29847184,19,5.872016
UNC29847961,19,5.95037
UNC190140427,19,5.999173
UNC29849062,19,6.027842
UNC29849578,19,6.083629
JAX00469547,19,6.104623
UNC29850416,19,6.154047
JAX00469562,19,6.219948
backupUNC190140806,19,6.221959
UNC29851182,19,6.223326
JAX00469573,19,6.231544
JAX00469605,19,6.304452
UNC29852402,19,6.386046
JAX00469629,19,6.443963
UNC29853003,19,6.458874
JAX00469650,19,6.521288
UNC29853576,19,6.532855
JAX00469668,19,6.571054
UNC29854243,19,6.580813
UNC29855562,19,6.678377
UNC29855954,19,6.828231
UNC29856661,19,6.908421
UNC29857130,19,6.983585
UNC29857813,19,7.048436
UNC29858472,19,7.125798
UNC29859195,19,7.199356
backupJAX00469786,19,7.263405
UNC29860444,19,7.347889
UNC29861333,19,7.418665
UNC29862012,19,7.498104
UNC190000807,19,7.537707
JAX00469833,19,7.541413
UNC29863583,19,7.632373
JAX00469854,19,7.659456
UNC29864506,19,7.748735
UNC29864970,19,7.858864
UNC29865458,19,8.00996
UNC29865775,19,8.083338
UNC29866051,19,8.160319
JAX00469933,19,8.446688
JAX00086690,19,8.472153
JAX00469941,19,8.475122
JAX00469943,19,8.476073
JAX00469945,19,8.478982
UNC29867469,19,8.525977
JAX00469956,19,8.580754
UNC29868074,19,8.602445
JAX00214284,19,8.658994
UNC29868820,19,8.678725
UNC29869217,19,8.708798
UNC29869312,19,8.721821
UNC29869483,19,8.735915
UNC29869587,19,8.746102
UNC29869670,19,8.757169
UNC29869860,19,8.782606
UNC29870082,19,8.805497
JAX00086716,19,8.810446
UNC29870159,19,8.815563
UNC29870238,19,8.827076
UNC29870343,19,8.84082
UNC29870437,19,8.85172
UNC29870591,19,8.86628
UNC29870739,19,8.877419
UNC29870891,19,8.888777
UNC29870993,19,8.901332
UNC29871077,19,8.916239
UNC29871139,19,8.927114
UNC29871202,19,8.936663
UNC29871338,19,8.953561
UNC29871426,19,8.963311
UNC29871593,19,8.980461
UNC29871907,19,9.021735
JAX00086733,19,9.029736
JAX00470016,19,9.036656
UNC29872192,19,9.0509
backupJAX00470023,19,9.083442
UNC29872760,19,9.109132
JAX00470030,19,9.109389
UNC29872947,19,9.134342
UNC29873192,19,9.165256
UNC29874065,19,9.247454
JAX00470056,19,9.368188
UNC29874718,19,9.444437
UNC29875272,19,9.51724
UNC29875321,19,9.60668
UNC29875419,19,9.697037
UNC29875561,19,9.768314
UNC29875605,19,9.805159
UNC29875786,19,9.844281
JAX00470089,19,9.867868
JAX00470093,19,9.873986
JAX00470100,19,9.884297
UNC29876186,19,9.888118
UNC29876798,19,9.946688
UNC29877603,19,10.0059
backupJAX00470129,19,10.006715
JAX00470130,19,10.006833
UNC29877980,19,10.043999
JAX00086798,19,10.049225
UNC29878671,19,10.097832
UNC29878754,19,10.105616
UNC29879331,19,10.162471
JAX00470180,19,10.167257
UNC29879933,19,10.211403
UNC190659558,19,10.220984
UNC29880316,19,10.24154
UNC29880732,19,10.281753
JAX00470212,19,10.287377
JAX00470213,19,10.296354
UNC29881093,19,10.320976
JAX00086820,19,10.333628
JAX00086821,19,10.353695
UNC29881497,19,10.353826
JAX00470226,19,10.359441
UNC29882074,19,10.400293
UNC29882454,19,10.440336
JAX00470266,19,10.49172
UNC29883391,19,10.504527
JAX00086834,19,10.507931
UNC29883931,19,10.556951
UNC29884249,19,10.581142
UNC29884876,19,10.641745
UNC29885105,19,10.656889
UNC29885109,19,10.657064
UNC29885129,19,10.658049
UNC29885140,19,10.65867
UNC29885153,19,10.659353
UNC29885159,19,10.660014
UNC29885182,19,10.661288
UNC29885192,19,10.661895
UNC29885197,19,10.662193
UNC29885214,19,10.662901
UNC29885337,19,10.670548
JAX00470322,19,10.672116
UNC29885525,19,10.682575
UNC29885773,19,10.69997
JAX00086849,19,10.714515
UNC29885979,19,10.716678
UNC29886257,19,10.738814
UNC29886490,19,10.753518
UNC29886815,19,10.772356
UNC29887070,19,10.786741
UNC29887285,19,10.802842
UNC29887516,19,10.82021
UNC29887867,19,10.846919
UNC29888106,19,10.864075
UNC29888249,19,10.880073
UNC29888412,19,10.90089
UNC29888703,19,10.92051
UNC29888902,19,10.930658
JAX00470417,19,10.946564
UNC29889206,19,10.946954
JAX00470430,19,10.964143
UNC29889577,19,10.969049
UNC29890053,19,10.994856
backupJAX00470445,19,11.002069
UNC29890663,19,11.049836
UNC29890790,19,11.066359
UNC29891116,19,11.101641
UNC29891263,19,11.11771
UNC29891670,19,11.141712
UNC29891994,19,11.158371
JAX00470472,19,11.161793
UNC29892146,19,11.173497
UNC29892502,19,11.193644
UNC29892737,19,11.213495
UNC29892845,19,11.227177
UNC29893228,19,11.255976
UNC29893273,19,11.261402
backupUNC190188354,19,11.27273
JAX00470506,19,11.307194
UNC29893682,19,11.307332
UNC29893945,19,11.328098
UNC29894001,19,11.334198
UNC29894490,19,11.359802
UNC29894668,19,11.377203
UNC29895024,19,11.405366
JAX00086907,19,11.515992
UNC29896938,19,11.54885
UNC190145963,19,11.56915
JAX00086915,19,11.590987
UNC29898159,19,11.629003
JAX00470651,19,11.689099
UNC29899468,19,11.744789
JAX00470703,19,11.863916
UNC29901794,19,11.879634
JAX00470711,19,11.895738
JAX00470713,19,11.896839
UNC29902290,19,11.923268
backupUNC190238128,19,12.004332
JAX00470751,19,12.01921
UNC29903693,19,12.042807
UNC29905027,19,12.162839
JAX00470781,19,12.228399
UNC29907130,19,12.387009
UNC29908079,19,12.459669
UNC29911918,19,12.754485
JAX00087002,19,12.760202
JAX00470945,19,12.784775
JAX00087004,19,12.802559
JAX00214366,19,12.817542
JAX00470959,19,12.81933
UNC29912474,19,12.823882
JAX00087007,19,12.83246
UNC29914067,19,12.932274
UNC29914887,19,13.019818
UNC29916571,19,13.161152
UNC29917420,19,13.226983
JAX00087048,19,13.392101
JAX00471057,19,13.434253
UNC29920552,19,13.497736
UNC29921437,19,13.608904
backupJAX00471123,19,13.797856
UNC29924973,19,13.938245
UNC29926482,19,14.044702
UNC29928057,19,14.157981
UNC29928949,19,14.233954
UNC29930708,19,14.377717
UNC29931917,19,14.486492
UNC29932950,19,14.602944
JAX00471333,19,14.656033
JAX00087144,19,14.68085
UNC29934392,19,14.707745
JAX00471367,19,14.768566
JAX00471368,19,14.770941
UNC29936159,19,14.827495
JAX00471402,19,14.864727
JAX00471405,19,14.876182
UNC29937035,19,14.894858
JAX00471425,19,14.917263
UNC29937544,19,14.928624
UNC29937819,19,14.955559
UNC29938361,19,14.995245
UNC29938807,19,15.027797
UNC29939243,19,15.054187
UNC29939434,19,15.071741
backupJAX00471466,19,15.084433
JAX00471469,19,15.105922
UNC29939979,19,15.116857
UNC29940387,19,15.145437
UNC29941057,19,15.186597
UNC29941286,19,15.212283
UNC29941521,19,15.248636
UNC29941863,19,15.277201
JAX00471535,19,15.318671
UNC29942382,19,15.321763
UNC29942477,19,15.328606
backupUNC190150199,19,15.357109
UNC29943504,19,15.405525
UNC29943742,19,15.426633
JAX00471573,19,15.444209
UNC29944287,19,15.46372
UNC29944738,19,15.498572
UNC29945134,19,15.530113
UNC29945522,19,15.553408
UNC29946099,19,15.592741
UNC29946550,19,15.630369
UNC29946873,19,15.652159
UNC29947208,19,15.674044
UNC29947593,19,15.707267
UNC29948342,19,15.766879
UNC190150911,19,15.778905
B6_rs30616566,19,15.783179
UNC29949105,19,15.823006
UNC29949215,19,15.828687
